,raw_predictions,correctly_predicted,ground_truths
403,"<S2SV_ModStart> kzalloc ( sizeof ( lpfc_nodelist ), GFP_KERNEL ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> ) ; /* Send the DA_ID and Fabric LOGO to cleanup Nameserver entries. */ ndlp = lpfc_findnode_did ( vport, Fabric_DID ) ; if (! ndlp ) goto skip_logo ; if ( ndlp && ndlp -> nlp_state == NLP_STE_UNMAPPED_NODE && phba -> link_state >= LPFC_LINK_UP && phba -> fc_topology!= LPFC_TOPOLOGY_LOOP ) { if ( vport -> cfg_enable_da_id ) { /* Send DA_ID and wait for a completion. */ rc = lpfc_ns_cmd ( vport, SLI_CTNS_DA_ID, 0, 0 ) ; if ( rc ) { lpfc_printf_log ( vport -> phba, KERN_WARNING, LOG_VPORT, ""1829 CT command failed to "" ""delete objects on fabric, "" ""rc %d\n"", rc ) ; } } /*
		 * If the vpi is not registered, then a valid FDISC doesn't
		 * exist and there is no need for a E"
404,<S2SV_ModStart> ( phba -> fc_ratov * 3 ) + 3 ) && vport -> port_state < LPFC_VPORT_FAILED ) { check_count ++ ; <S2SV_ModEnd>,0,"<S2SV_ModStart> ) ; /* Send the DA_ID and Fabric LOGO to cleanup Nameserver entries. */ ndlp = lpfc_findnode_did ( vport, Fabric_DID ) ; if (! ndlp ) goto skip_logo ; if ( ndlp && ndlp -> nlp_state == NLP_STE_UNMAPPED_NODE && phba -> link_state >= LPFC_LINK_UP && phba -> fc_topology!= LPFC_TOPOLOGY_LOOP ) { if ( vport -> cfg_enable_da_id ) { /* Send DA_ID and wait for a completion. */ rc = lpfc_ns_cmd ( vport, SLI_CTNS_DA_ID, 0, 0 ) ; if ( rc ) { lpfc_printf_log ( vport -> phba, KERN_WARNING, LOG_VPORT, ""1829 CT command failed to "" ""delete objects on fabric, "" ""rc %d\n"", rc ) ; } } /*
		 * If the vpi is not registered, then a valid FDISC doesn't
		 * exist and there is no need for a E"
405,<S2SV_ModStart> if ( optlen < 0 ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> err = copy_safe_from_sockptr ( & opt, sizeof ( opt ), optval, optlen ) ; if ( err ) break ; if ( opt > LLCP_MAX_RW ) { err = - EINVAL ; break ; } llcp_sock -> rw = ( u8 ) opt ; break ; case NFC_LLCP_MIUX : if ( sk -> sk_state == LLCP_CONNECTED || sk -> sk_state == LLCP_BOUND || sk -> sk_state == LLCP_LISTEN ) { err = - EINVAL ; break ; } err = copy_safe_from_sockptr ( & opt, sizeof ( opt ), optval, optlen ) ; if ( err ) break ; <S2SV_ModEnd>"
406,<S2SV_ModStart> if ( optlen < 0 ) { err = - EINVAL ; break ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> err = copy_safe_from_sockptr ( & opt, sizeof ( opt ), optval, optlen ) ; if ( err ) break ; if ( opt > LLCP_MAX_RW ) { err = - EINVAL ; break ; } llcp_sock -> rw = ( u8 ) opt ; break ; case NFC_LLCP_MIUX : if ( sk -> sk_state == LLCP_CONNECTED || sk -> sk_state == LLCP_BOUND || sk -> sk_state == LLCP_LISTEN ) { err = - EINVAL ; break ; } err = copy_safe_from_sockptr ( & opt, sizeof ( opt ), optval, optlen ) ; if ( err ) break ; <S2SV_ModEnd>"
407,<S2SV_ModStart> if ( optlen!= sizeof ( u32 ) ) { err = - EINVAL ; break ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> err = copy_safe_from_sockptr ( & opt, sizeof ( opt ), optval, optlen ) ; if ( err ) break ; if ( opt > LLCP_MAX_RW ) { err = - EINVAL ; break ; } llcp_sock -> rw = ( u8 ) opt ; break ; case NFC_LLCP_MIUX : if ( sk -> sk_state == LLCP_CONNECTED || sk -> sk_state == LLCP_BOUND || sk -> sk_state == LLCP_LISTEN ) { err = - EINVAL ; break ; } err = copy_safe_from_sockptr ( & opt, sizeof ( opt ), optval, optlen ) ; if ( err ) break ; <S2SV_ModEnd>"
408,<S2SV_ModStart> if ( optval == NULL ) { err = - EINVAL ; break ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> err = copy_safe_from_sockptr ( & opt, sizeof ( opt ), optval, optlen ) ; if ( err ) break ; if ( opt > LLCP_MAX_RW ) { err = - EINVAL ; break ; } llcp_sock -> rw = ( u8 ) opt ; break ; case NFC_LLCP_MIUX : if ( sk -> sk_state == LLCP_CONNECTED || sk -> sk_state == LLCP_BOUND || sk -> sk_state == LLCP_LISTEN ) { err = - EINVAL ; break ; } err = copy_safe_from_sockptr ( & opt, sizeof ( opt ), optval, optlen ) ; if ( err ) break ; <S2SV_ModEnd>"
409,<S2SV_ModStart> if ( optval == NULL ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> err = copy_safe_from_sockptr ( & opt, sizeof ( opt ), optval, optlen ) ; if ( err ) break ; if ( opt > LLCP_MAX_RW ) { err = - EINVAL ; break ; } llcp_sock -> rw = ( u8 ) opt ; break ; case NFC_LLCP_MIUX : if ( sk -> sk_state == LLCP_CONNECTED || sk -> sk_state == LLCP_BOUND || sk -> sk_state == LLCP_LISTEN ) { err = - EINVAL ; break ; } err = copy_safe_from_sockptr ( & opt, sizeof ( opt ), optval, optlen ) ; if ( err ) break ; <S2SV_ModEnd>"
410,"<S2SV_ModStart> kzalloc ( sizeof ( * kn ), GFP_KERNEL ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> dev -> parent ) ; int port1 = port_dev -> portnum ; u16 portstatus, unused ; bool disabled ; int rc ; struct kernfs_node * kn ; if (! hub ) return - ENODEV ; <S2SV_ModEnd>"
411,"<S2SV_ModStart> kzalloc ( sizeof ( struct kernfs_node ), GFP_KERNEL ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> dev -> parent ) ; int port1 = port_dev -> portnum ; u16 portstatus, unused ; bool disabled ; int rc ; struct kernfs_node * kn ; if (! hub ) return - ENODEV ; <S2SV_ModEnd>"
412,<S2SV_ModStart> if (! hub ) { return - ENODEV ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> dev -> parent ) ; int port1 = port_dev -> portnum ; u16 portstatus, unused ; bool disabled ; int rc ; struct kernfs_node * kn ; if (! hub ) return - ENODEV ; <S2SV_ModEnd>"
413,<S2SV_ModStart> kfree ( kn ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> dev -> parent ) ; int port1 = port_dev -> portnum ; u16 portstatus, unused ; bool disabled ; int rc ; struct kernfs_node * kn ; if (! hub ) return - ENODEV ; <S2SV_ModEnd>"
414,<S2SV_ModStart> if (! hub ) return - ENODEV ; <S2SV_ModEnd>,0,"<S2SV_ModStart> dev -> parent ) ; int port1 = port_dev -> portnum ; u16 portstatus, unused ; bool disabled ; int rc ; struct kernfs_node * kn ; if (! hub ) return - ENODEV ; <S2SV_ModEnd>"
415,<S2SV_ModStart> if (! mas -> offset ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> mas_start ( mas ) ; else if ( ( mas -> offset < 2 ) && (! mas_rewind_node ( mas ) ) ) return - EBUSY ; if ( unlikely ( mas_is_none ( mas ) || mas_is_ptr ( mas ) ) ) return mas_sparse_area ( mas, min, max, size, false ) ; else if ( mas -> offset >= 2 ) mas -> offset -= 2 ; else mas -> offset = mas_data_end ( mas ) ; <S2SV_ModEnd>"
416,<S2SV_ModStart> if ( mas -> offset < 0 ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> mas_start ( mas ) ; else if ( ( mas -> offset < 2 ) && (! mas_rewind_node ( mas ) ) ) return - EBUSY ; if ( unlikely ( mas_is_none ( mas ) || mas_is_ptr ( mas ) ) ) return mas_sparse_area ( mas, min, max, size, false ) ; else if ( mas -> offset >= 2 ) mas -> offset -= 2 ; else mas -> offset = mas_data_end ( mas ) ; <S2SV_ModEnd>"
417,<S2SV_ModStart> if (! mas -> offset )<extra_id_1>if (! mas -> offset )<extra_id_2>mas -> offset = MAPLE_NODE_SLOTS ; else if (! mas_rewind_node ( mas ) ) return - EBUSY ; <S2SV_ModEnd>,0,"<S2SV_ModStart> mas_start ( mas ) ; else if ( ( mas -> offset < 2 ) && (! mas_rewind_node ( mas ) ) ) return - EBUSY ; if ( unlikely ( mas_is_none ( mas ) || mas_is_ptr ( mas ) ) ) return mas_sparse_area ( mas, min, max, size, false ) ; else if ( mas -> offset >= 2 ) mas -> offset -= 2 ; else mas -> offset = mas_data_end ( mas ) ; <S2SV_ModEnd>"
418,<S2SV_ModStart> if (! mas -> offset )<extra_id_1>if (! mas -> offset )<extra_id_2>mas -> offset = MAPLE_NODE_SLOTS ; else if (! mas_rewind_node ( mas ) ) return - EINVAL ; <S2SV_ModEnd>,0,"<S2SV_ModStart> mas_start ( mas ) ; else if ( ( mas -> offset < 2 ) && (! mas_rewind_node ( mas ) ) ) return - EBUSY ; if ( unlikely ( mas_is_none ( mas ) || mas_is_ptr ( mas ) ) ) return mas_sparse_area ( mas, min, max, size, false ) ; else if ( mas -> offset >= 2 ) mas -> offset -= 2 ; else mas -> offset = mas_data_end ( mas ) ; <S2SV_ModEnd>"
419,<S2SV_ModStart> if (! mas -> offset )<extra_id_1>if (! mas -> offset )<extra_id_2>mas -> offset = MAPLE_NODE_SLOTS ; else if ( mas -> offset < 0 ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> mas_start ( mas ) ; else if ( ( mas -> offset < 2 ) && (! mas_rewind_node ( mas ) ) ) return - EBUSY ; if ( unlikely ( mas_is_none ( mas ) || mas_is_ptr ( mas ) ) ) return mas_sparse_area ( mas, min, max, size, false ) ; else if ( mas -> offset >= 2 ) mas -> offset -= 2 ; else mas -> offset = mas_data_end ( mas ) ; <S2SV_ModEnd>"
420,<S2SV_ModStart> if (! fw -> img ) return - EINVAL ; <S2SV_ModEnd>,0,"<S2SV_ModStart> dma_addr_t addr ; len = ALIGN ( fw -> len, PAGE_SIZE ) ; fw -> img = dma_alloc_coherent ( fw -> device -> dev, len, & addr, GFP_KERNEL ) ; if ( fw -> img ) { memcpy ( fw -> img, src, fw -> len ) ; fw -> phys = addr ; } sg_init_one ( & fw -> mem. sgl, fw -> img, len ) ; sg_dma_address ( & fw -> mem. sgl ) = fw -> phys ; sg_dma_len ( & fw -> mem. sgl ) = len ; } break ; default : WARN_ON ( 1 ) ; return - EINVAL ; } if (! fw -> img ) return - ENOMEM ; <S2SV_ModEnd>"
421,"<S2SV_ModStart> fw -> len = ALIGN ( fw -> len, PAGE_SIZE ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> dma_addr_t addr ; len = ALIGN ( fw -> len, PAGE_SIZE ) ; fw -> img = dma_alloc_coherent ( fw -> device -> dev, len, & addr, GFP_KERNEL ) ; if ( fw -> img ) { memcpy ( fw -> img, src, fw -> len ) ; fw -> phys = addr ; } sg_init_one ( & fw -> mem. sgl, fw -> img, len ) ; sg_dma_address ( & fw -> mem. sgl ) = fw -> phys ; sg_dma_len ( & fw -> mem. sgl ) = len ; } break ; default : WARN_ON ( 1 ) ; return - EINVAL ; } if (! fw -> img ) return - ENOMEM ; <S2SV_ModEnd>"
422,<S2SV_ModStart> fw -> len < 0 ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> dma_addr_t addr ; len = ALIGN ( fw -> len, PAGE_SIZE ) ; fw -> img = dma_alloc_coherent ( fw -> device -> dev, len, & addr, GFP_KERNEL ) ; if ( fw -> img ) { memcpy ( fw -> img, src, fw -> len ) ; fw -> phys = addr ; } sg_init_one ( & fw -> mem. sgl, fw -> img, len ) ; sg_dma_address ( & fw -> mem. sgl ) = fw -> phys ; sg_dma_len ( & fw -> mem. sgl ) = len ; } break ; default : WARN_ON ( 1 ) ; return - EINVAL ; } if (! fw -> img ) return - ENOMEM ; <S2SV_ModEnd>"
423,<S2SV_ModStart> if ( fw -> img == NULL ) return - EINVAL ; <S2SV_ModEnd>,0,"<S2SV_ModStart> dma_addr_t addr ; len = ALIGN ( fw -> len, PAGE_SIZE ) ; fw -> img = dma_alloc_coherent ( fw -> device -> dev, len, & addr, GFP_KERNEL ) ; if ( fw -> img ) { memcpy ( fw -> img, src, fw -> len ) ; fw -> phys = addr ; } sg_init_one ( & fw -> mem. sgl, fw -> img, len ) ; sg_dma_address ( & fw -> mem. sgl ) = fw -> phys ; sg_dma_len ( & fw -> mem. sgl ) = len ; } break ; default : WARN_ON ( 1 ) ; return - EINVAL ; } if (! fw -> img ) return - ENOMEM ; <S2SV_ModEnd>"
424,<S2SV_ModStart> fw -> len <= 0 ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> dma_addr_t addr ; len = ALIGN ( fw -> len, PAGE_SIZE ) ; fw -> img = dma_alloc_coherent ( fw -> device -> dev, len, & addr, GFP_KERNEL ) ; if ( fw -> img ) { memcpy ( fw -> img, src, fw -> len ) ; fw -> phys = addr ; } sg_init_one ( & fw -> mem. sgl, fw -> img, len ) ; sg_dma_address ( & fw -> mem. sgl ) = fw -> phys ; sg_dma_len ( & fw -> mem. sgl ) = len ; } break ; default : WARN_ON ( 1 ) ; return - EINVAL ; } if (! fw -> img ) return - ENOMEM ; <S2SV_ModEnd>"
425,<S2SV_ModStart> if ( adev -> kfd. client == NULL ) return 0 ; <S2SV_ModEnd>,0,<S2SV_ModStart> || adev -> kfd. client. dev ) return 0 ; <S2SV_ModEnd>
426,<S2SV_ModStart> if (! adev -> kfd. client ) return 0 ; <S2SV_ModEnd>,0,<S2SV_ModStart> || adev -> kfd. client. dev ) return 0 ; <S2SV_ModEnd>
427,<S2SV_ModStart> if ( adev -> kfd. client == NULL ) { return 0 ; } <S2SV_ModEnd>,0,<S2SV_ModStart> || adev -> kfd. client. dev ) return 0 ; <S2SV_ModEnd>
428,<S2SV_ModStart> if ( adev -> kfd. client == NULL ) { return 0 ; <S2SV_ModEnd>,0,<S2SV_ModStart> || adev -> kfd. client. dev ) return 0 ; <S2SV_ModEnd>
429,<S2SV_ModStart> if ( adev -> kfd. client == NULL ) return - EINVAL ; <S2SV_ModEnd>,0,<S2SV_ModStart> || adev -> kfd. client. dev ) return 0 ; <S2SV_ModEnd>
430,"<S2SV_ModStart> if (! CheckRunLengthRegularFgBg ( runLength, pbOrderHdr, pbEnd, advance ) ) { * advance = 0 ; <S2SV_ModEnd>",0,"<S2SV_ModStart> 2, pbEnd ) ) { * advance = 0 ; <S2SV_ModEnd>"
431,"<S2SV_ModStart> if (! ExtractRunLengthRegularFgBg ( * pbOrderHdr, pbEnd, advance ) ) { * advance = 0 ; <S2SV_ModEnd>",0,"<S2SV_ModStart> 2, pbEnd ) ) { * advance = 0 ; <S2SV_ModEnd>"
432,"<S2SV_ModStart> if (! CheckRunLengthRegularFgBg ( runLength, pbEnd ) ) { return 0 ; <S2SV_ModEnd>",0,"<S2SV_ModStart> 2, pbEnd ) ) { * advance = 0 ; <S2SV_ModEnd>"
433,"<S2SV_ModStart> if (! CheckRunLengthRegularFgBg ( runLength, pbEnd, pbOrderHdr ) ) { return 0 ; <S2SV_ModEnd>",0,"<S2SV_ModStart> 2, pbEnd ) ) { * advance = 0 ; <S2SV_ModEnd>"
434,"<S2SV_ModStart> if (! CheckRunLengthRegularFgBg ( * pbOrderHdr, runLength, pbEnd ) ) { return 0 ; <S2SV_ModEnd>",0,"<S2SV_ModStart> 2, pbEnd ) ) { * advance = 0 ; <S2SV_ModEnd>"
435,"<S2SV_ModStart> tfd_num < 0 ) { IWL_DEBUG_TX_QUEUES ( trans, ""Q %d inactive - ignoring idx %d\n"", txq_id, ssn ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> spin_lock_bh ( & txq -> lock ) ; read_ptr = iwl_txq_get_cmd_index ( txq, txq -> read_ptr ) ; <S2SV_ModEnd>"
436,"<S2SV_ModStart> if ( tfd_num < 0 ) { IWL_DEBUG_TX_QUEUES ( trans, ""Q %d inactive - ignoring idx %d\n"", txq_id, ssn ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> spin_lock_bh ( & txq -> lock ) ; read_ptr = iwl_txq_get_cmd_index ( txq, txq -> read_ptr ) ; <S2SV_ModEnd>"
437,"<S2SV_ModStart> if ( tfd_num < 0 ) { IWL_DEBUG_TX_QUEUES ( trans, "" %d inactive - ignoring idx %d\n"", txq_id, ssn ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> spin_lock_bh ( & txq -> lock ) ; read_ptr = iwl_txq_get_cmd_index ( txq, txq -> read_ptr ) ; <S2SV_ModEnd>"
438,"<S2SV_ModStart> tfd_num < 0 ) { IWL_DEBUG_TX_QUEUES ( trans, ""[Q %d] %d -> %d (%d)\n"", txq_id, ssn, read_ptr, tfd_num ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> spin_lock_bh ( & txq -> lock ) ; read_ptr = iwl_txq_get_cmd_index ( txq, txq -> read_ptr ) ; <S2SV_ModEnd>"
439,"<S2SV_ModStart> tfd_num < 0 ) { IWL_DEBUG_TX_QUEUES ( trans, ""[Q %d] %d -> %d (%d)\n"", txq_id, ssn, tfd_num, ssn ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> spin_lock_bh ( & txq -> lock ) ; read_ptr = iwl_txq_get_cmd_index ( txq, txq -> read_ptr ) ; <S2SV_ModEnd>"
440,<S2SV_ModStart> if (! skb -> next ) return NULL ; <S2SV_ModEnd>,0,<S2SV_ModStart> ( fl6 -> flowi6_flags & FLOWI_FLAG_KNOWN_NH ) ) icmp6_type = fl6 -> fl6_icmp_type ; <S2SV_ModEnd>
441,<S2SV_ModStart> if (! skb -> data ) return NULL ; <S2SV_ModEnd>,0,<S2SV_ModStart> ( fl6 -> flowi6_flags & FLOWI_FLAG_KNOWN_NH ) ) icmp6_type = fl6 -> fl6_icmp_type ; <S2SV_ModEnd>
442,<S2SV_ModStart> if (! skb -> next ) goto out ; <S2SV_ModEnd>,0,<S2SV_ModStart> ( fl6 -> flowi6_flags & FLOWI_FLAG_KNOWN_NH ) ) icmp6_type = fl6 -> fl6_icmp_type ; <S2SV_ModEnd>
443,<S2SV_ModStart> if (! skb -> data ) goto out ; <S2SV_ModEnd>,0,<S2SV_ModStart> ( fl6 -> flowi6_flags & FLOWI_FLAG_KNOWN_NH ) ) icmp6_type = fl6 -> fl6_icmp_type ; <S2SV_ModEnd>
444,<S2SV_ModStart> if (! skb -> next ) { return NULL ; } <S2SV_ModEnd>,0,<S2SV_ModStart> ( fl6 -> flowi6_flags & FLOWI_FLAG_KNOWN_NH ) ) icmp6_type = fl6 -> fl6_icmp_type ; <S2SV_ModEnd>
445,<S2SV_ModStart> if ( caplen < 0 ) return ; <S2SV_ModEnd>,0,"<S2SV_ModStart> if ( caplen == 0 ) return ; if ( length == 0 ) return ; b = ( u_char * ) malloc ( caplen ) ; if ( b == NULL ) { ( * ndo -> ndo_error ) ( ndo, S_ERR_ND_MEM_ALLOC, ""%s: malloc"", __func__ ) ; } /*
	 * Unescape all the data into a temporary, private, buffer.
	 * Do this so that we don't overwrite the original packet
	 * contents.
	 */ for ( s = p, t = b, i = caplen ; i!= 0 ; i -- ) { c = GET_U_1 ( s ) ; s ++ ; if ( c == 0x7d ) { if ( i <= 1 ) break ; i -- ; c = GET_U_1 ( s ) ^ 0x20 ; s ++ ; } * t ++ = c ; } /*
	 * Switch to the output buffer for dissection, and save it
	 * on the buffer stack so it can be freed; our caller must
	 * pop it when done.
	 */ if (! nd_push_buffer ( n"
446,"<S2SV_ModStart> MIN ( ndo -> ndo_packetp, sizeof ( ndo -> ndo_packetp ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> if ( caplen == 0 ) return ; if ( length == 0 ) return ; b = ( u_char * ) malloc ( caplen ) ; if ( b == NULL ) { ( * ndo -> ndo_error ) ( ndo, S_ERR_ND_MEM_ALLOC, ""%s: malloc"", __func__ ) ; } /*
	 * Unescape all the data into a temporary, private, buffer.
	 * Do this so that we don't overwrite the original packet
	 * contents.
	 */ for ( s = p, t = b, i = caplen ; i!= 0 ; i -- ) { c = GET_U_1 ( s ) ; s ++ ; if ( c == 0x7d ) { if ( i <= 1 ) break ; i -- ; c = GET_U_1 ( s ) ^ 0x20 ; s ++ ; } * t ++ = c ; } /*
	 * Switch to the output buffer for dissection, and save it
	 * on the buffer stack so it can be freed; our caller must
	 * pop it when done.
	 */ if (! nd_push_buffer ( n"
447,"<S2SV_ModStart> MIN ( ndo -> ndo_packetp, sizeof ( netdissect_options ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> if ( caplen == 0 ) return ; if ( length == 0 ) return ; b = ( u_char * ) malloc ( caplen ) ; if ( b == NULL ) { ( * ndo -> ndo_error ) ( ndo, S_ERR_ND_MEM_ALLOC, ""%s: malloc"", __func__ ) ; } /*
	 * Unescape all the data into a temporary, private, buffer.
	 * Do this so that we don't overwrite the original packet
	 * contents.
	 */ for ( s = p, t = b, i = caplen ; i!= 0 ; i -- ) { c = GET_U_1 ( s ) ; s ++ ; if ( c == 0x7d ) { if ( i <= 1 ) break ; i -- ; c = GET_U_1 ( s ) ^ 0x20 ; s ++ ; } * t ++ = c ; } /*
	 * Switch to the output buffer for dissection, and save it
	 * on the buffer stack so it can be freed; our caller must
	 * pop it when done.
	 */ if (! nd_push_buffer ( n"
448,"<S2SV_ModStart> MIN ( caplen, sizeof ( ndo -> ndo_packetp ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> if ( caplen == 0 ) return ; if ( length == 0 ) return ; b = ( u_char * ) malloc ( caplen ) ; if ( b == NULL ) { ( * ndo -> ndo_error ) ( ndo, S_ERR_ND_MEM_ALLOC, ""%s: malloc"", __func__ ) ; } /*
	 * Unescape all the data into a temporary, private, buffer.
	 * Do this so that we don't overwrite the original packet
	 * contents.
	 */ for ( s = p, t = b, i = caplen ; i!= 0 ; i -- ) { c = GET_U_1 ( s ) ; s ++ ; if ( c == 0x7d ) { if ( i <= 1 ) break ; i -- ; c = GET_U_1 ( s ) ^ 0x20 ; s ++ ; } * t ++ = c ; } /*
	 * Switch to the output buffer for dissection, and save it
	 * on the buffer stack so it can be freed; our caller must
	 * pop it when done.
	 */ if (! nd_push_buffer ( n"
449,"<S2SV_ModStart> MIN ( ndo -> ndo_packetp, sizeof ( ppp_packet ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> if ( caplen == 0 ) return ; if ( length == 0 ) return ; b = ( u_char * ) malloc ( caplen ) ; if ( b == NULL ) { ( * ndo -> ndo_error ) ( ndo, S_ERR_ND_MEM_ALLOC, ""%s: malloc"", __func__ ) ; } /*
	 * Unescape all the data into a temporary, private, buffer.
	 * Do this so that we don't overwrite the original packet
	 * contents.
	 */ for ( s = p, t = b, i = caplen ; i!= 0 ; i -- ) { c = GET_U_1 ( s ) ; s ++ ; if ( c == 0x7d ) { if ( i <= 1 ) break ; i -- ; c = GET_U_1 ( s ) ^ 0x20 ; s ++ ; } * t ++ = c ; } /*
	 * Switch to the output buffer for dissection, and save it
	 * on the buffer stack so it can be freed; our caller must
	 * pop it when done.
	 */ if (! nd_push_buffer ( n"
